valor_original,valor_normalizado,raw_norm,stripped,codigo_dane_sugerido,nombre_dane_sugerido,departamento_sugerido,metodo_nuevo,confianza_nueva,estado_revision,motivo,top_1_codigo,top_1_nombre,top_1_departamento,top_1_score_nuevo,top_2_codigo,top_2_nombre,top_2_departamento,top_2_score_nuevo,top_3_codigo,top_3_nombre,top_3_departamento,top_3_score_nuevo,raw_norm_2,departamento_detectado,texto_sin_departamento,core_filtrado_2,estado_final_2,codigo_dane_final_2,nombre_dane_final_2,departamento_final_2,metodo_final_2,confianza_final_2,motivo_final_2,final_top_1_codigo,final_top_1_nombre,final_top_1_departamento,final_top_1_score,final_top_1_alias,final_top_2_codigo,final_top_2_nombre,final_top_2_departamento,final_top_2_score,final_top_2_alias,final_top_3_codigo,final_top_3_nombre,final_top_3_departamento,final_top_3_score,final_top_3_alias
CALERA,CALERA,CALERA,CALERA,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,25377,LA CALERA,CUNDINAMARCA,80.0,25120,CABRERA,CUNDINAMARCA,76.92,68121,CABRERA,SANTANDER,76.92,CALERA,,CALERA,CALERA,AUTOAPROBADO,25377,LA CALERA,CUNDINAMARCA,core_oficial_exacto,100.0,coincidencia exacta con nombre oficial normalizado,25377,LA CALERA,CUNDINAMARCA,100.0,CALERA,68121,CABRERA,SANTANDER,76.92,CABRERA,63130,CALARCÁ,QUINDÍO,76.92,CALARCA
CALIMA DEL DARIEN VALLE DEL CAUCA,CALIMA DEL DARIEN VALLE DEL CAUCA,CALIMA DEL DARIEN VALLE DEL CAUCA,CALIMA DEL DARIEN,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,27150,CARMEN DEL DARIÉN,CHOCÓ,82.35,8520,PALMAR DE VARELA,ATLÁNTICO,66.67,76130,CANDELARIA,VALLE DEL CAUCA,63.26,CALIMA DEL DARIEN VALLE DEL CAUCA,VALLE DEL CAUCA,CALIMA DEL DARIEN,CALIMA DARIEN,AUTOAPROBADO,76126,CALIMA,VALLE DEL CAUCA,alias_manual_exacto,99.0,alias manual exacto: CALIMA DARIEN,76126,CALIMA,VALLE DEL CAUCA,100.0,CALIMA DARIEN,27150,CARMEN DEL DARIÉN,CHOCÓ,76.92,CARMEN DARIEN,76130,CANDELARIA,VALLE DEL CAUCA,68.87,CALENDARIA
CALIMA EL DARIÉN,CALIMA EL DARIEN,CALIMA EL DARIEN,CALIMA EL DARIEN,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,27150,CARMEN DEL DARIÉN,CHOCÓ,78.79,54245,EL CARMEN,NORTE DE SANTANDER,56.0,13030,ALTOS DEL ROSARIO,BOLÍVAR,54.55,CALIMA EL DARIEN,,CALIMA EL DARIEN,CALIMA DARIEN,AUTOAPROBADO,76126,CALIMA,VALLE DEL CAUCA,alias_manual_exacto,99.0,alias manual exacto: CALIMA DARIEN,76126,CALIMA,VALLE DEL CAUCA,100.0,CALIMA DARIEN,27150,CARMEN DEL DARIÉN,CHOCÓ,76.92,CARMEN DARIEN,73148,CARMEN DE APICALÁ,TOLIMA,66.67,CARMEN APICALA
CALIMA EL DARIÉN - VALLE DEL CAUCA,CALIMA EL DARIEN VALLE DEL CAUCA,CALIMA EL DARIEN VALLE DEL CAUCA,CALIMA EL DARIEN,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,27150,CARMEN DEL DARIÉN,CHOCÓ,78.79,76126,CALIMA,VALLE DEL CAUCA,58.55,76130,CANDELARIA,VALLE DEL CAUCA,57.85,CALIMA EL DARIEN VALLE DEL CAUCA,VALLE DEL CAUCA,CALIMA EL DARIEN,CALIMA DARIEN,AUTOAPROBADO,76126,CALIMA,VALLE DEL CAUCA,alias_manual_exacto,99.0,alias manual exacto: CALIMA DARIEN,76126,CALIMA,VALLE DEL CAUCA,100.0,CALIMA DARIEN,27150,CARMEN DEL DARIÉN,CHOCÓ,76.92,CARMEN DARIEN,76130,CANDELARIA,VALLE DEL CAUCA,68.87,CALENDARIA
CALIMA EL DARIÉN – - VALLE DEL CAUCA,CALIMA EL DARIEN VALLE DEL CAUCA,CALIMA EL DARIEN VALLE DEL CAUCA,CALIMA EL DARIEN,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,27150,CARMEN DEL DARIÉN,CHOCÓ,78.79,76126,CALIMA,VALLE DEL CAUCA,58.55,76130,CANDELARIA,VALLE DEL CAUCA,57.85,CALIMA EL DARIEN VALLE DEL CAUCA,VALLE DEL CAUCA,CALIMA EL DARIEN,CALIMA DARIEN,AUTOAPROBADO,76126,CALIMA,VALLE DEL CAUCA,alias_manual_exacto,99.0,alias manual exacto: CALIMA DARIEN,76126,CALIMA,VALLE DEL CAUCA,100.0,CALIMA DARIEN,27150,CARMEN DEL DARIÉN,CHOCÓ,76.92,CARMEN DARIEN,76130,CANDELARIA,VALLE DEL CAUCA,68.87,CALENDARIA
CALIMA EL DARIÉN – VALLE DEL CAUCA,CALIMA EL DARIEN VALLE DEL CAUCA,CALIMA EL DARIEN VALLE DEL CAUCA,CALIMA EL DARIEN,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,27150,CARMEN DEL DARIÉN,CHOCÓ,78.79,76126,CALIMA,VALLE DEL CAUCA,58.55,76130,CANDELARIA,VALLE DEL CAUCA,57.85,CALIMA EL DARIEN VALLE DEL CAUCA,VALLE DEL CAUCA,CALIMA EL DARIEN,CALIMA DARIEN,AUTOAPROBADO,76126,CALIMA,VALLE DEL CAUCA,alias_manual_exacto,99.0,alias manual exacto: CALIMA DARIEN,76126,CALIMA,VALLE DEL CAUCA,100.0,CALIMA DARIEN,27150,CARMEN DEL DARIÉN,CHOCÓ,76.92,CARMEN DARIEN,76130,CANDELARIA,VALLE DEL CAUCA,68.87,CALENDARIA
CALIMA EL DARIÉN – VALLE DEL CAUCA -,CALIMA EL DARIEN VALLE DEL CAUCA,CALIMA EL DARIEN VALLE DEL CAUCA,CALIMA EL DARIEN,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,27150,CARMEN DEL DARIÉN,CHOCÓ,78.79,76126,CALIMA,VALLE DEL CAUCA,58.55,76130,CANDELARIA,VALLE DEL CAUCA,57.85,CALIMA EL DARIEN VALLE DEL CAUCA,VALLE DEL CAUCA,CALIMA EL DARIEN,CALIMA DARIEN,AUTOAPROBADO,76126,CALIMA,VALLE DEL CAUCA,alias_manual_exacto,99.0,alias manual exacto: CALIMA DARIEN,76126,CALIMA,VALLE DEL CAUCA,100.0,CALIMA DARIEN,27150,CARMEN DEL DARIÉN,CHOCÓ,76.92,CARMEN DARIEN,76130,CANDELARIA,VALLE DEL CAUCA,68.87,CALENDARIA
CALIMA EL DARIÉN- VALLE DEL CAUCA,CALIMA EL DARIEN VALLE DEL CAUCA,CALIMA EL DARIEN VALLE DEL CAUCA,CALIMA EL DARIEN,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,27150,CARMEN DEL DARIÉN,CHOCÓ,78.79,76126,CALIMA,VALLE DEL CAUCA,58.55,76130,CANDELARIA,VALLE DEL CAUCA,57.85,CALIMA EL DARIEN VALLE DEL CAUCA,VALLE DEL CAUCA,CALIMA EL DARIEN,CALIMA DARIEN,AUTOAPROBADO,76126,CALIMA,VALLE DEL CAUCA,alias_manual_exacto,99.0,alias manual exacto: CALIMA DARIEN,76126,CALIMA,VALLE DEL CAUCA,100.0,CALIMA DARIEN,27150,CARMEN DEL DARIÉN,CHOCÓ,76.92,CARMEN DARIEN,76130,CANDELARIA,VALLE DEL CAUCA,68.87,CALENDARIA
CALIMA EL DARIÉN-VALLE DEL CAUCA,CALIMA EL DARIEN VALLE DEL CAUCA,CALIMA EL DARIEN VALLE DEL CAUCA,CALIMA EL DARIEN,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,27150,CARMEN DEL DARIÉN,CHOCÓ,78.79,76126,CALIMA,VALLE DEL CAUCA,58.55,76130,CANDELARIA,VALLE DEL CAUCA,57.85,CALIMA EL DARIEN VALLE DEL CAUCA,VALLE DEL CAUCA,CALIMA EL DARIEN,CALIMA DARIEN,AUTOAPROBADO,76126,CALIMA,VALLE DEL CAUCA,alias_manual_exacto,99.0,alias manual exacto: CALIMA DARIEN,76126,CALIMA,VALLE DEL CAUCA,100.0,CALIMA DARIEN,27150,CARMEN DEL DARIÉN,CHOCÓ,76.92,CARMEN DARIEN,76130,CANDELARIA,VALLE DEL CAUCA,68.87,CALENDARIA
CAMPO ALEGRE HUILA,CAMPO ALEGRE HUILA,CAMPO ALEGRE HUILA,CAMPO ALEGRE,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,41132,CAMPOALEGRE,HUILA,99.65,23090,CANALETE,CÓRDOBA,60.0,15135,CAMPOHERMOSO,BOYACÁ,58.33,CAMPO ALEGRE HUILA,HUILA,CAMPO ALEGRE,CAMPO ALEGRE,AUTOAPROBADO,41132,CAMPOALEGRE,HUILA,fuzzy_corto_fuerte,99.0,fuzzy fuerte con alias 'CAMPOALEGRE' y margen 40.02,41524,PALERMO,HUILA,71.16,PALERMO,41020,ALGECIRAS,HUILA,65.14,ALGECIRAS,41013,AGRADO,HUILA,63.56,AGRADO
CANALATE - CORDOBA,CANALATE CORDOBA,CANALATE CORDOBA,CANALATE,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,23090,CANALETE,CÓRDOBA,91.5,68167,CHARALÁ,SANTANDER,66.67,15425,MACANAL,BOYACÁ,66.67,CANALATE CORDOBA,CORDOBA,CANALATE,CANALATE,AUTOAPROBADO,23090,CANALETE,CÓRDOBA,fuzzy_corto_con_depto,95.5,fuzzy con contexto de departamento/alias 'CANALETE',23090,CANALETE,CÓRDOBA,95.5,CANALETE,15425,MACANAL,BOYACÁ,66.67,MACANAL,68167,CHARALÁ,SANTANDER,66.67,CHARALA
CANALETA-CORDOBA,CANALETA CORDOBA,CANALETA CORDOBA,CANALETA,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,23090,CANALETE,CÓRDOBA,91.5,68167,CHARALÁ,SANTANDER,66.67,15425,MACANAL,BOYACÁ,66.67,CANALETA CORDOBA,CORDOBA,CANALETA,CANALETA,AUTOAPROBADO,23090,CANALETE,CÓRDOBA,fuzzy_corto_con_depto,95.5,fuzzy con contexto de departamento/alias 'CANALETE',23090,CANALETE,CÓRDOBA,95.5,CANALETE,25377,LA CALERA,CUNDINAMARCA,71.43,CALERA,15425,MACANAL,BOYACÁ,66.67,MACANAL
CANDELARIA  VALLE,CANDELARIA VALLE,CANDELARIA VALLE,CANDELARIA VALLE,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,8141,CANDELARIA,ATLÁNTICO,76.92,76130,CANDELARIA,VALLE DEL CAUCA,76.92,27150,CARMEN DEL DARIÉN,CHOCÓ,60.61,CAN DELARIA VALLE,VALLE DEL CAUCA,CAN DELARIA,CAN DELARIA,AUTOAPROBADO,76130,CANDELARIA,VALLE DEL CAUCA,core_oficial_exacto_depto,100.0,coincidencia exacta resuelta por departamento,76130,CANDELARIA,VALLE DEL CAUCA,100.0,CAN DELARIA,76036,ANDALUCÍA,VALLE DEL CAUCA,68.0,ANDALUCIA,76001,SANTIAGO DE CALI,VALLE DEL CAUCA,67.26,SANTIAGO DE CALI
CANDELARIA ( VALLE ),CANDELARIA VALLE,CANDELARIA VALLE,CANDELARIA VALLE,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,8141,CANDELARIA,ATLÁNTICO,76.92,76130,CANDELARIA,VALLE DEL CAUCA,76.92,27150,CARMEN DEL DARIÉN,CHOCÓ,60.61,CAN DELARIA VALLE,VALLE DEL CAUCA,CAN DELARIA,CAN DELARIA,AUTOAPROBADO,76130,CANDELARIA,VALLE DEL CAUCA,core_oficial_exacto_depto,100.0,coincidencia exacta resuelta por departamento,76130,CANDELARIA,VALLE DEL CAUCA,100.0,CAN DELARIA,76036,ANDALUCÍA,VALLE DEL CAUCA,68.0,ANDALUCIA,76001,SANTIAGO DE CALI,VALLE DEL CAUCA,67.26,SANTIAGO DE CALI
CANDELARIA - VALLE,CANDELARIA VALLE,CANDELARIA VALLE,CANDELARIA VALLE,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,8141,CANDELARIA,ATLÁNTICO,76.92,76130,CANDELARIA,VALLE DEL CAUCA,76.92,27150,CARMEN DEL DARIÉN,CHOCÓ,60.61,CAN DELARIA VALLE,VALLE DEL CAUCA,CAN DELARIA,CAN DELARIA,AUTOAPROBADO,76130,CANDELARIA,VALLE DEL CAUCA,core_oficial_exacto_depto,100.0,coincidencia exacta resuelta por departamento,76130,CANDELARIA,VALLE DEL CAUCA,100.0,CAN DELARIA,76036,ANDALUCÍA,VALLE DEL CAUCA,68.0,ANDALUCIA,76001,SANTIAGO DE CALI,VALLE DEL CAUCA,67.26,SANTIAGO DE CALI
CANDELARIA VALLE,CANDELARIA VALLE,CANDELARIA VALLE,CANDELARIA VALLE,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,8141,CANDELARIA,ATLÁNTICO,76.92,76130,CANDELARIA,VALLE DEL CAUCA,76.92,27150,CARMEN DEL DARIÉN,CHOCÓ,60.61,CAN DELARIA VALLE,VALLE DEL CAUCA,CAN DELARIA,CAN DELARIA,AUTOAPROBADO,76130,CANDELARIA,VALLE DEL CAUCA,core_oficial_exacto_depto,100.0,coincidencia exacta resuelta por departamento,76130,CANDELARIA,VALLE DEL CAUCA,100.0,CAN DELARIA,76036,ANDALUCÍA,VALLE DEL CAUCA,68.0,ANDALUCIA,76001,SANTIAGO DE CALI,VALLE DEL CAUCA,67.26,SANTIAGO DE CALI
"CANDELARIA, VALLE",CANDELARIA VALLE,CANDELARIA VALLE,CANDELARIA VALLE,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,8141,CANDELARIA,ATLÁNTICO,76.92,76130,CANDELARIA,VALLE DEL CAUCA,76.92,27150,CARMEN DEL DARIÉN,CHOCÓ,60.61,CAN DELARIA VALLE,VALLE DEL CAUCA,CAN DELARIA,CAN DELARIA,AUTOAPROBADO,76130,CANDELARIA,VALLE DEL CAUCA,core_oficial_exacto_depto,100.0,coincidencia exacta resuelta por departamento,76130,CANDELARIA,VALLE DEL CAUCA,100.0,CAN DELARIA,76036,ANDALUCÍA,VALLE DEL CAUCA,68.0,ANDALUCIA,76001,SANTIAGO DE CALI,VALLE DEL CAUCA,67.26,SANTIAGO DE CALI
CANDELARIA-VALLE,CANDELARIA VALLE,CANDELARIA VALLE,CANDELARIA VALLE,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,8141,CANDELARIA,ATLÁNTICO,76.92,76130,CANDELARIA,VALLE DEL CAUCA,76.92,27150,CARMEN DEL DARIÉN,CHOCÓ,60.61,CAN DELARIA VALLE,VALLE DEL CAUCA,CAN DELARIA,CAN DELARIA,AUTOAPROBADO,76130,CANDELARIA,VALLE DEL CAUCA,core_oficial_exacto_depto,100.0,coincidencia exacta resuelta por departamento,76130,CANDELARIA,VALLE DEL CAUCA,100.0,CAN DELARIA,76036,ANDALUCÍA,VALLE DEL CAUCA,68.0,ANDALUCIA,76001,SANTIAGO DE CALI,VALLE DEL CAUCA,67.26,SANTIAGO DE CALI
CARMEN,CARMEN,CARMEN,CARMEN,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,54245,EL CARMEN,NORTE DE SANTANDER,80.0,5059,ARMENIA,ANTIOQUIA,76.92,63001,ARMENIA,QUINDÍO,76.92,CARMEN,,CARMEN,CARMEN,AUTOAPROBADO,54245,EL CARMEN,NORTE DE SANTANDER,core_oficial_exacto,100.0,coincidencia exacta con nombre oficial normalizado,54245,EL CARMEN,NORTE DE SANTANDER,100.0,CARMEN,63001,ARMENIA,QUINDÍO,76.92,ARMENIA,50350,LA MACARENA,META,71.43,MACARENA
CARMEN DE,CARMEN DE,CARMEN DE,CARMEN DE,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,25154,CARMEN DE CARUPA,CUNDINAMARCA,72.0,73148,CARMEN DE APICALÁ,TOLIMA,69.23,27150,CARMEN DEL DARIÉN,CHOCÓ,69.23,CARMEN DE,,CARMEN DE,CARMEN,AUTOAPROBADO,54245,EL CARMEN,NORTE DE SANTANDER,core_oficial_exacto,100.0,coincidencia exacta con nombre oficial normalizado,54245,EL CARMEN,NORTE DE SANTANDER,100.0,CARMEN,63001,ARMENIA,QUINDÍO,76.92,ARMENIA,50350,LA MACARENA,META,71.43,MACARENA
CARMEN DE CHUCURI  SANTANDER,CARMEN DE CHUCURI SANTANDER,CARMEN DE CHUCURI SANTANDER,CARMEN DE CHUCURI,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,68235,EL CARMEN DE CHUCURÍ,SANTANDER,95.89,68689,SAN VICENTE DE CHUCURÍ,SANTANDER,75.79,25154,CARMEN DE CARUPA,CUNDINAMARCA,72.73,CARMEN DE CHUCURI SANTAN DER,SANTAN DER,CARMEN DE CHUCURI,CARMEN CHUCURI,AUTOAPROBADO,68235,EL CARMEN DE CHUCURÍ,SANTANDER,alias_manual_exacto,99.0,alias manual exacto: CARMEN CHUCURI,68235,EL CARMEN DE CHUCURÍ,SANTANDER,100.0,CARMEN CHUCURI,25154,CARMEN DE CARUPA,CUNDINAMARCA,66.67,CARMEN CARUPA,27150,CARMEN DEL DARIÉN,CHOCÓ,66.67,CARMEN DARIEN
CARMEN DE CHUCURI SANTANDER,CARMEN DE CHUCURI SANTANDER,CARMEN DE CHUCURI SANTANDER,CARMEN DE CHUCURI,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,68235,EL CARMEN DE CHUCURÍ,SANTANDER,95.89,68689,SAN VICENTE DE CHUCURÍ,SANTANDER,75.79,25154,CARMEN DE CARUPA,CUNDINAMARCA,72.73,CARMEN DE CHUCURI SANTAN DER,SANTAN DER,CARMEN DE CHUCURI,CARMEN CHUCURI,AUTOAPROBADO,68235,EL CARMEN DE CHUCURÍ,SANTANDER,alias_manual_exacto,99.0,alias manual exacto: CARMEN CHUCURI,68235,EL CARMEN DE CHUCURÍ,SANTANDER,100.0,CARMEN CHUCURI,25154,CARMEN DE CARUPA,CUNDINAMARCA,66.67,CARMEN CARUPA,27150,CARMEN DEL DARIÉN,CHOCÓ,66.67,CARMEN DARIEN
CARMEN DE CURUPA CUNDINAMARCA,CARMEN DE CURUPA CUNDINAMARCA,CARMEN DE CURUPA CUNDINAMARCA,CARMEN DE CURUPA,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,25154,CARMEN DE CARUPA,CUNDINAMARCA,97.75,73148,CARMEN DE APICALÁ,TOLIMA,72.73,68235,EL CARMEN DE CHUCURÍ,SANTANDER,72.22,CARMEN DE CURUPA CUNDINAMARCA,CUNDINAMARCA,CARMEN DE CURUPA,CARMEN CURUPA,AUTOAPROBADO,25154,CARMEN DE CARUPA,CUNDINAMARCA,fuzzy_corto_fuerte,99.0,fuzzy fuerte con alias 'CARMEN CARUPA' y margen 26.23,25154,CARMEN DE CARUPA,CUNDINAMARCA,100.0,CARMEN CARUPA,68235,EL CARMEN DE CHUCURÍ,SANTANDER,74.07,CARMEN CHUCURI,05148,EL CARMEN DE VIBORAL,ANTIOQUIA,66.67,CARMEN VIBORAL
CARMEN DE VIBORAL ANTIOQUIA,CARMEN DE VIBORAL ANTIOQUIA,CARMEN DE VIBORAL ANTIOQUIA,CARMEN DE VIBORAL,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,5148,EL CARMEN DE VIBORAL,ANTIOQUIA,95.89,73148,CARMEN DE APICALÁ,TOLIMA,76.47,25154,CARMEN DE CARUPA,CUNDINAMARCA,72.73,CARMEN DE VIBORAL ANTIOQUIA,ANTIOQUIA,CARMEN DE VIBORAL,CARMEN VIBORAL,AUTOAPROBADO,05148,EL CARMEN DE VIBORAL,ANTIOQUIA,alias_manual_exacto,99.0,alias manual exacto: CARMEN VIBORAL,05148,EL CARMEN DE VIBORAL,ANTIOQUIA,100.0,CARMEN VIBORAL,54245,EL CARMEN,NORTE DE SANTANDER,69.57,EL CARMEN,63001,ARMENIA,QUINDÍO,66.67,ARMENIA
CAROLINA DEL PRICIPE,CAROLINA DEL PRICIPE,CAROLINA DEL PRICIPE,CAROLINA DEL PRICIPE,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,27150,CARMEN DEL DARIÉN,CHOCÓ,64.86,73148,CARMEN DE APICALÁ,TOLIMA,59.46,5150,CAROLINA,ANTIOQUIA,57.14,CAROLINA DEL PRICIPE,,CAROLINA DEL PRICIPE,CAROLINA PRICIPE,AUTOAPROBADO,05150,CAROLINA,ANTIOQUIA,fuzzy_corto_fuerte,96.97,fuzzy fuerte con alias 'CAROLINA PRINCIPE' y margen 34.90,05150,CAROLINA,ANTIOQUIA,96.97,CAROLINA PRINCIPE,76126,CALIMA,VALLE DEL CAUCA,62.07,CALIMA DARIEN,27150,CARMEN DEL DARIÉN,CHOCÓ,55.17,CARMEN DARIEN
CAROLINA DEL PRINCIPE ANTIOQUIA,CAROLINA DEL PRINCIPE ANTIOQUIA,CAROLINA DEL PRINCIPE ANTIOQUIA,CAROLINA DEL PRINCIPE,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,27150,CARMEN DEL DARIÉN,CHOCÓ,63.16,13001,CARTAGENA DE INDIAS,BOLÍVAR,60.0,5150,CAROLINA,ANTIOQUIA,59.17,CAROLINA DEL PRINCIPE ANTIOQUIA,ANTIOQUIA,CAROLINA DEL PRINCIPE,CAROLINA PRINCIPE,AUTOAPROBADO,05150,CAROLINA,ANTIOQUIA,alias_manual_exacto,99.0,alias manual exacto: CAROLINA PRINCIPE,05150,CAROLINA,ANTIOQUIA,100.0,CAROLINA PRINCIPE,76126,CALIMA,VALLE DEL CAUCA,60.0,CALIMA DARIEN,13001,CARTAGENA DE INDIAS,BOLÍVAR,54.55,CARTAGENA INDIAS
CAROLINA DEL PRÍNCIPE-ANTIOQUIA,CAROLINA DEL PRINCIPE ANTIOQUIA,CAROLINA DEL PRINCIPE ANTIOQUIA,CAROLINA DEL PRINCIPE,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,27150,CARMEN DEL DARIÉN,CHOCÓ,63.16,13001,CARTAGENA DE INDIAS,BOLÍVAR,60.0,5150,CAROLINA,ANTIOQUIA,59.17,CAROLINA DEL PRINCIPE ANTIOQUIA,ANTIOQUIA,CAROLINA DEL PRINCIPE,CAROLINA PRINCIPE,AUTOAPROBADO,05150,CAROLINA,ANTIOQUIA,alias_manual_exacto,99.0,alias manual exacto: CAROLINA PRINCIPE,05150,CAROLINA,ANTIOQUIA,100.0,CAROLINA PRINCIPE,76126,CALIMA,VALLE DEL CAUCA,60.0,CALIMA DARIEN,13001,CARTAGENA DE INDIAS,BOLÍVAR,54.55,CARTAGENA INDIAS
CARTAG ENA DE INDIAS,CARTAG ENA DE INDIAS,CARTAG ENA DE INDIAS,CARTAG ENA DE INDIAS,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,13001,CARTAGENA DE INDIAS,BOLÍVAR,97.44,18150,CARTAGENA DEL CHAIRÁ,CAQUETÁ,75.0,25001,AGUA DE DIOS,CUNDINAMARCA,62.5,CARTAG ENA DE INDIAS,,CARTAG ENA DE INDIAS,CARTAG ENA INDIAS,AUTOAPROBADO,13001,CARTAGENA DE INDIAS,BOLÍVAR,fuzzy_corto_fuerte,96.97,fuzzy fuerte con alias 'CARTAGENA INDIAS' y margen 24.24,13001,CARTAGENA DE INDIAS,BOLÍVAR,96.97,CARTAGENA INDIAS,18150,CARTAGENA DEL CHAIRÁ,CAQUETÁ,72.73,CARTAGENA CHAIRA,41378,LA ARGENTINA,HUILA,61.54,ARGENTINA
CARTAGENA DE INDIAS  D.T Y C - BOLIVAR,CARTAGENA DE INDIAS D T Y C BOLIVAR,CARTAGENA DE INDIAS D T Y C BOLIVAR,CARTAGENA DE INDIAS D T Y C,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,13001,CARTAGENA DE INDIAS,BOLÍVAR,86.61,18150,CARTAGENA DEL CHAIRÁ,CAQUETÁ,59.57,25001,AGUA DE DIOS,CUNDINAMARCA,51.28,CARTAGENA DE INDIAS D T Y C BOLIVAR,BOLIVAR,CARTAGENA DE INDIAS D T Y C,CARTAGENA INDIAS T,AUTOAPROBADO,13001,CARTAGENA DE INDIAS,BOLÍVAR,fuzzy_corto_fuerte,99.0,fuzzy fuerte con alias 'CARTAGENA INDIAS' y margen 31.53,13001,CARTAGENA DE INDIAS,BOLÍVAR,100.0,CARTAGENA INDIAS,18150,CARTAGENA DEL CHAIRÁ,CAQUETÁ,70.59,CARTAGENA CHAIRA,13673,SANTA CATALINA,BOLÍVAR,64.25,SANTA CATALINA
"CARTAGO , VALLE",CARTAGO VALLE,CARTAGO VALLE,CARTAGO VALLE,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,76147,CARTAGO,VALLE DEL CAUCA,70.0,13160,CANTAGALLO,BOLÍVAR,69.57,54599,RAGONVALIA,NORTE DE SANTANDER,60.87,CARTAGO VALLE,VALLE DEL CAUCA,CARTAGO,CARTAGO,AUTOAPROBADO,76147,CARTAGO,VALLE DEL CAUCA,core_oficial_exacto,100.0,coincidencia exacta con nombre oficial normalizado,76147,CARTAGO,VALLE DEL CAUCA,100.0,CARTAGO,68169,CHARTA,SANTANDER,76.92,CHARTA,76246,EL CAIRO,VALLE DEL CAUCA,74.67,CAIRO
CARTAGO - VALLE,CARTAGO VALLE,CARTAGO VALLE,CARTAGO VALLE,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,76147,CARTAGO,VALLE DEL CAUCA,70.0,13160,CANTAGALLO,BOLÍVAR,69.57,54599,RAGONVALIA,NORTE DE SANTANDER,60.87,CARTAGO VALLE,VALLE DEL CAUCA,CARTAGO,CARTAGO,AUTOAPROBADO,76147,CARTAGO,VALLE DEL CAUCA,core_oficial_exacto,100.0,coincidencia exacta con nombre oficial normalizado,76147,CARTAGO,VALLE DEL CAUCA,100.0,CARTAGO,68169,CHARTA,SANTANDER,76.92,CHARTA,76246,EL CAIRO,VALLE DEL CAUCA,74.67,CAIRO
CARTAGO VALLE,CARTAGO VALLE,CARTAGO VALLE,CARTAGO VALLE,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,76147,CARTAGO,VALLE DEL CAUCA,70.0,13160,CANTAGALLO,BOLÍVAR,69.57,54599,RAGONVALIA,NORTE DE SANTANDER,60.87,CARTAGO VALLE,VALLE DEL CAUCA,CARTAGO,CARTAGO,AUTOAPROBADO,76147,CARTAGO,VALLE DEL CAUCA,core_oficial_exacto,100.0,coincidencia exacta con nombre oficial normalizado,76147,CARTAGO,VALLE DEL CAUCA,100.0,CARTAGO,68169,CHARTA,SANTANDER,76.92,CHARTA,76246,EL CAIRO,VALLE DEL CAUCA,74.67,CAIRO
"CARTAGO, VALLE",CARTAGO VALLE,CARTAGO VALLE,CARTAGO VALLE,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,76147,CARTAGO,VALLE DEL CAUCA,70.0,13160,CANTAGALLO,BOLÍVAR,69.57,54599,RAGONVALIA,NORTE DE SANTANDER,60.87,CARTAGO VALLE,VALLE DEL CAUCA,CARTAGO,CARTAGO,AUTOAPROBADO,76147,CARTAGO,VALLE DEL CAUCA,core_oficial_exacto,100.0,coincidencia exacta con nombre oficial normalizado,76147,CARTAGO,VALLE DEL CAUCA,100.0,CARTAGO,68169,CHARTA,SANTANDER,76.92,CHARTA,76246,EL CAIRO,VALLE DEL CAUCA,74.67,CAIRO
