nombre_normalizado,match,nombre_oficial,tipo,fuente,municipio,departamento,sector,estado
ALCALDIA DE CALDAS,True,ALCALDIA DE CALDAS,publica,gov,CALDAS,ANTIOQUIA,NO APLICA,ACTIVA
ALCALDIA DE CALDAS ANTIOQUIA,False,,,,,,,
ALCALDIA DE CALI,False,,,,,,,
ALCALDIA DE CANALETE,True,ALCALDIA DE CANALETE,publica,gov,CANALETE,CÓRDOBA,NO APLICA,ACTIVA
ALCALDIA DE CANDELARIA,False,,,,,,,
ALCALDIA DE CANDELARIA VALLE,False,,,,,,,
ALCALDIA DE CAQUEZA,True,ALCALDIA DE CAQUEZA,publica,gov,CÁQUEZA,CUNDINAMARCA,NO APLICA,ACTIVA
ALCALDIA DE CARTAGENA,False,,,,,,,
ALCALDIA DE CARTAGENA ALCALDIA DISTRITAL DE CARTAGENA DE INDIAS,False,,,,,,,
ALCALDIA DE CARTAGENA DE DISTRITO TURISTICO Y CULTURAL,False,,,,,,,
ALCALDIA DE CARTAGENA DE INDIA,False,,,,,,,
ALCALDIA DE CARTAGENA DE INDIAS,False,,,,,,,
ALCALDIA DE CARTAGENA DE INDIAS ALCALDIA DE CARTAGENA DE INDIAS DISTRITO TURISTICO Y CULTURAL,False,,,,,,,
ALCALDIA DE CARTAGENA DE INDIAS ALCALDIA DISTRITAL DE CARTAGENA DE INDIAS,False,,,,,,,
ALCALDIA DE CARTAGENA DE INDIAS DISTRITO,False,,,,,,,
ALCALDIA DE CARTAGENA DE INDIAS DISTRITO TURISTICO Y CUKURA,False,,,,,,,
ALCALDIA DE CARTAGENA DE INDIAS DISTRITO TURISTICO Y CUKURAL,False,,,,,,,
ALCALDIA DE CARTAGENA DE INDIAS DISTRITO TURISTICO Y CULTURAL,False,,,,,,,
ALCALDIA DE CARTAGENA DE INDIAS DISTRKO TURISTICO Y CULTURAL,False,,,,,,,
ALCALDIA DE CARTAGENA DE INDIAS SECRETARIA DE HACIENDA,False,,,,,,,
ALCALDIA DE CARTAGENA DE INIDIAS,False,,,,,,,
ALCALDIA DE CARTAGENA DISTRITO TURISTICO Y CULTURAL,False,,,,,,,
ALCALDIA DE CASANARE,False,,,,,,,
ALCALDIA DE CASTILLA,False,,,,,,,
ALCALDIA DE CASTILLA LA NUEVA,True,ALCALDIA DE CASTILLA LA NUEVA,publica,gov,CASTILLA LA NUEVA,META,NO APLICA,ACTIVA
ALCALDIA DE CAUCASIA,True,ALCALDIA DE CAUCASIA,publica,gov,CAUCASIA,ANTIOQUIA,NO APLICA,ACTIVA
ALCALDIA DE CE,False,,,,,,,
ALCALDIA DE CER,False,,,,,,,
ALCALDIA DE CERTIFIE,False,,,,,,,
ALCALDIA DE CERTIFIED,False,,,,,,,
ALCALDIA DE CERTIFIED ALCALDIA DE BARRANQUILLA,False,,,,,,,
ALCALDIA DE CHINCHINA,True,ALCALDIA DE CHINCHINA,publica,gov,CHINCHINÁ,CALDAS,NO APLICA,ACTIVA
ALCALDIA DE CHIRIGUANA,False,,,,,,,
ALCALDIA DE CIENAGA,False,,,,,,,
ALCALDIA DE CIMITARRA,True,ALCALDIA DE CIMITARRA,publica,gov,CIMITARRA,SANTANDER,NO APLICA,ACTIVA
ALCALDIA DE CIMITARRA SANTANDER,False,,,,,,,
ALCALDIA DE CIUDAD,False,,,,,,,
ALCALDIA DE CIUDAD DE ITAGUI,False,,,,,,,
ALCALDIA DE CIUDAD ITAGUI,False,,,,,,,
ALCALDIA DE CLEMENCIA,False,,,,,,,
ALCALDIA DE COAPACABANA,False,,,,,,,
ALCALDIA DE COPACABANA,True,ALCALDIA DE COPACABANA,publica,gov,COPACABANA,ANTIOQUIA,NO APLICA,ACTIVA
ALCALDIA DE CORDOBA,False,,,,,,,
ALCALDIA DE COROZAL,True,ALCALDIA DE COROZAL,publica,gov,COROZAL,SUCRE,NO APLICA,ACTIVA
ALCALDIA DE COVENAS,True,ALCALDIA DE COVEÑAS,publica,gov,COVEÑAS,SUCRE,NO APLICA,ACTIVA
ALCALDIA DE CUCUTA,False,,,,,,,
ALCALDIA DE CURUMANI,True,ALCALDIA DE CURUMANI,publica,gov,CURUMANÍ,CESAR,NO APLICA,ACTIVA
ALCALDIA DE DE AGUAZUL,False,,,,,,,
ALCALDIA DE DE CHINCHINA,False,,,,,,,
ALCALDIA DE DE GIRON,False,,,,,,,
ALCALDIA DE DE ITAGUI,False,,,,,,,
ALCALDIA DE DE SOLEDAD,False,,,,,,,
ALCALDIA DE DE VALLEDUPAR,False,,,,,,,
ALCALDIA DE DE VALLEDUPAR VALLEDUPAR SECRETARIA DE TRANSITO,False,,,,,,,
ALCALDIA DE DE VILLAVICENCIO,False,,,,,,,
ALCALDIA DE DEL ROSARIO,False,,,,,,,
ALCALDIA DE DEPARTAMENTO,False,,,,,,,
ALCALDIA DE DEPARTAMENTO GALAPA,False,,,,,,,
ALCALDIA DE DEPENDENCIA DESPACHO ALCALDE BUCARAMANGA,False,,,,,,,
ALCALDIA DE DISTRITAL CARTAGENA DE INDIAS,False,,,,,,,
ALCALDIA DE DISTRITAL DE CARTAGENA DE INDIAS,False,,,,,,,
ALCALDIA DE DONMATIAS,False,,,,,,,
ALCALDIA DE DORADA,False,,,,,,,
ALCALDIA DE DOSQUEBRADAS,True,ALCALDIA DE DOSQUEBRADAS,publica,gov,DOSQUEBRADAS,RISARALDA,NO APLICA,ACTIVA
ALCALDIA DE E VALLEDUPAR VALLEDUPAR,False,,,,,,,
ALCALDIA DE ED,False,,,,,,,
ALCALDIA DE ED BARRANQUILLA,False,,,,,,,
ALCALDIA DE EL BANCO MAGDALENA,False,,,,,,,
ALCALDIA DE EL CARMEN DE BOLIVAR,True,ALCALDIA DE EL CARMEN DE BOLIVAR,publica,gov,EL CARMEN DE BOLÍVAR,BOLÍVAR,NO APLICA,ACTIVA
ALCALDIA DE EL PASO,True,ALCALDIA DE EL PASO,publica,gov,EL PASO,CESAR,NO APLICA,ACTIVA
ALCALDIA DE EL RETEN,True,ALCALDIA DE EL RETEN,publica,gov,EL RETÉN,MAGDALENA,NO APLICA,ACTIVA
ALCALDIA DE EL SANTUARIO,True,ALCALDIA DE EL SANTUARIO,publica,gov,EL SANTUARIO,ANTIOQUIA,NO APLICA,ACTIVA
ALCALDIA DE ENVIGADO,True,ALCALDIA DE ENVIGADO,publica,gov,ENVIGADO,ANTIOQUIA,NO APLICA,ACTIVA
ALCALDIA DE ENVIGADO SECRETARIA DE HACIENDA,False,,,,,,,
ALCALDIA DE ERINTED,False,,,,,,,
ALCALDIA DE ERTIFIE,False,,,,,,,
ALCALDIA DE ES,False,,,,,,,
ALCALDIA DE FIORENCIA,False,,,,,,,
ALCALDIA DE FLORENCEA,False,,,,,,,
ALCALDIA DE FLORENCIA,False,,,,,,,
ALCALDIA DE FLORENCIA CAQUETA,True,ALCALDIA DE FLORENCIA - CAQUETA,publica,gov,FLORENCIA,CAQUETÁ,NO APLICA,ACTIVA
ALCALDIA DE FLORENCLA,False,,,,,,,
ALCALDIA DE FLORIDABLANCA,True,ALCALDIA DE FLORIDABLANCA,publica,gov,FLORIDABLANCA,SANTANDER,NO APLICA,ACTIVA
ALCALDIA DE FOLRENCIA CAQUETA,False,,,,,,,
ALCALDIA DE FONSECA,True,ALCALDIA DE FONSECA,publica,gov,FONSECA,LA GUAJIRA,NO APLICA,ACTIVA
ALCALDIA DE FUNDACION MAGDALENA,False,,,,,,,
ALCALDIA DE FUNZA,True,ALCALDIA DE FUNZA,publica,gov,FUNZA,CUNDINAMARCA,NO APLICA,ACTIVA
ALCALDIA DE FUSAGASUGA,True,ALCALDIA DE FUSAGASUGA,publica,gov,FUSAGASUGÁ,CUNDINAMARCA,NO APLICA,ACTIVA
ALCALDIA DE GACACIAS,False,,,,,,,
ALCALDIA DE GALAPA,True,ALCALDIA DE GALAPA,publica,gov,GALAPA,ATLÁNTICO,NO APLICA,ACTIVA
ALCALDIA DE GEST,False,,,,,,,
ALCALDIA DE GFIC,False,,,,,,,
ALCALDIA DE GIANGEROMETTA,False,,,,,,,
ALCALDIA DE GIORN,False,,,,,,,
ALCALDIA DE GIRARDOT,True,ALCALDIA DE GIRARDOT,publica,gov,GIRARDOT,CUNDINAMARCA,NO APLICA,ACTIVA
ALCALDIA DE GIRARDOT SECRETARIA DE TRANSITO Y TRANSPORTE,False,,,,,,,
ALCALDIA DE GIRO,False,,,,,,,
ALCALDIA DE GIRON,False,,,,,,,
ALCALDIA DE GIRON 1,False,,,,,,,
ALCALDIA DE GIRON MUNICIPAL DE GIRON,False,,,,,,,
ALCALDIA DE GIRONQ,False,,,,,,,
ALCALDIA DE GRANADA,False,,,,,,,
ALCALDIA DE GRANADA META,True,ALCALDIA DE GRANADA - META,publica,gov,GRANADA,META,NO APLICA,ACTIVA
ALCALDIA DE GRION,False,,,,,,,
ALCALDIA DE GRON,False,,,,,,,
ALCALDIA DE GUAMO,False,,,,,,,
ALCALDIA DE GUARANDA,True,ALCALDIA DE GUARANDA,publica,gov,GUARANDA,SUCRE,NO APLICA,ACTIVA
ALCALDIA DE HONDA TOLIMA,False,,,,,,,
ALCALDIA DE HUILA,False,,,,,,,
ALCALDIA DE I VILLA DEL ROSARIO,False,,,,,,,
ALCALDIA DE IBA,False,,,,,,,
ALCALDIA DE IBAGUE,True,ALCALDIA DE IBAGUE,publica,gov,IBAGUÉ,TOLIMA,NO APLICA,ACTIVA
ALCALDIA DE IBAGUIE,False,,,,,,,
ALCALDIA DE IBAQUE,False,,,,,,,
ALCALDIA DE ILLA DEL ROSARIO,False,,,,,,,
ALCALDIA DE ILLAVICENCIO,False,,,,,,,
ALCALDIA DE INDIAS,False,,,,,,,
ALCALDIA DE INSTITUTO DE MOVILIDAD DE EL CARMEN DE BOLIVAR,False,,,,,,,
ALCALDIA DE ITA,False,,,,,,,
ALCALDIA DE ITA ITAGUI,False,,,,,,,
ALCALDIA DE ITAG,False,,,,,,,
ALCALDIA DE ITAG ALCALDIA DE ITAGUI,False,,,,,,,
ALCALDIA DE ITAGUI,True,ALCALDIA DE ITAGÜI,publica,gov,ITAGÜÍ,ANTIOQUIA,NO APLICA,ACTIVA
ALCALDIA DE ITAGUIQ,False,,,,,,,
ALCALDIA DE JAKUNDI,False,,,,,,,
ALCALDIA DE JAMUND,False,,,,,,,
ALCALDIA DE JAMUNDI,True,ALCALDIA DE JAMUNDI,publica,gov,JAMUNDÍ,VALLE DEL CAUCA,NO APLICA,ACTIVA
ALCALDIA DE JAMUNDI CE OF CANA,False,,,,,,,
ALCALDIA DE JAMUNDI VALE DEL CAUCA,False,,,,,,,
ALCALDIA DE JAMUNDI VALLE,False,,,,,,,
ALCALDIA DE JAMUNDI VALLE DEL CALICA,False,,,,,,,
ALCALDIA DE JAMUNDI VALLE DEL CAUCA,False,,,,,,,
ALCALDIA DE JAMUNDI VALLE DEL CAUICA,False,,,,,,,
ALCALDIA DE JAMUNDIA,False,,,,,,,
ALCALDIA DE JUAN DE ACOSTA,True,ALCALDIA DE JUAN DE ACOSTA,publica,gov,JUAN DE ACOSTA,ATLÁNTICO,NO APLICA,ACTIVA
ALCALDIA DE JUCARAMANGA,False,,,,,,,
ALCALDIA DE LA CEJA,False,,,,,,,
ALCALDIA DE LA CEJA DEL TAMBO,True,ALCALDIA DE LA CEJA DEL TAMBO,publica,gov,LA CEJA,ANTIOQUIA,NO APLICA,ACTIVA
ALCALDIA DE LA CEJA DEL TAMBO ANTIOQUIA,False,,,,,,,
ALCALDIA DE LA CEJA EL TAMBO,False,,,,,,,
ALCALDIA DE LA CEJA TAMBO,False,,,,,,,
ALCALDIA DE LA CUMBRE,True,ALCALDIA DE LA CUMBRE,publica,gov,LA CUMBRE,VALLE DEL CAUCA,NO APLICA,ACTIVA
ALCALDIA DE LA DORADA,True,ALCALDIA DE LA DORADA,publica,gov,LA DORADA,CALDAS,NO APLICA,ACTIVA
ALCALDIA DE LA DORADA CALDAS,False,,,,,,,
ALCALDIA DE LA ESTRELLA,True,ALCALDIA DE LA ESTRELLA,publica,gov,LA ESTRELLA,ANTIOQUIA,NO APLICA,ACTIVA
ALCALDIA DE LA ESTRELLA ANTIOQUIA,False,,,,,,,
ALCALDIA DE LA JAGUA,False,,,,,,,
ALCALDIA DE LA JAGUA DE IBIRICO,True,ALCALDIA DE LA JAGUA DE IBIRICO,publica,gov,LA JAGUA DE IBIRICO,CESAR,NO APLICA,ACTIVA
ALCALDIA DE LA JAGUA DE SECO,False,,,,,,,
ALCALDIA DE LA JAGUA IBRICO CESAR,False,,,,,,,
ALCALDIA DE LA JUGUA DE IBIRICO,False,,,,,,,
ALCALDIA DE LA MESA,True,ALCALDIA DE LA MESA,publica,gov,LA MESA,CUNDINAMARCA,NO APLICA,ACTIVA
ALCALDIA DE LA UNION VALLE DEL CAUCA,True,ALCALDIA DE LA UNION - VALLE DEL CAUCA,publica,gov,LA UNIÓN,VALLE DEL CAUCA,NO APLICA,ACTIVA
ALCALDIA DE LEBRIJA,False,,,,,,,
ALCALDIA DE LEBRIJA SANTANDER,True,ALCALDIA DE LEBRIJA  SANTANDER,publica,gov,LEBRIJA,SANTANDER,NO APLICA,ACTIVA
ALCALDIA DE LEJANIAS META,False,,,,,,,
ALCALDIA DE LERIDA,True,ALCALDIA DE LERIDA,publica,gov,LÉRIDA,TOLIMA,NO APLICA,ACTIVA
ALCALDIA DE LI ALCALDIA DE ITAGUI,False,,,,,,,
ALCALDIA DE LLA BARRANQUILLA,False,,,,,,,
ALCALDIA DE LOS CORDOBAS,True,ALCALDIA DE LOS CORDOBAS,publica,gov,LOS CÓRDOBAS,CÓRDOBA,NO APLICA,ACTIVA
ALCALDIA DE LOS PATIOS,True,ALCALDIA DE LOS PATIOS,publica,gov,LOS PATIOS,NORTE DE SANTANDER,NO APLICA,ACTIVA
ALCALDIA DE LOS SANTOS,True,ALCALDIA DE LOS SANTOS,publica,gov,LOS SANTOS,SANTANDER,NO APLICA,ACTIVA
ALCALDIA DE LTAGUI,False,,,,,,,
ALCALDIA DE M,False,,,,,,,
ALCALDIA DE MALAMBO,True,ALCALDIA DE MALAMBO,publica,gov,MALAMBO,ATLÁNTICO,NO APLICA,ACTIVA
ALCALDIA DE MANIZALES,True,ALCALDIA DE MANIZALES,publica,gov,MANIZALES,CALDAS,NO APLICA,ACTIVA
ALCALDIA DE MANIZALES SECRETARIA DE MOVILIDAD,False,,,,,,,
ALCALDIA DE MANIZALEZ,False,,,,,,,
ALCALDIA DE MARMATO CALDAS,False,,,,,,,
ALCALDIA DE MEDEL LIN,False,,,,,,,
ALCALDIA DE MEDELIIN,False,,,,,,,
ALCALDIA DE MEDELLIN,True,ALCALDIA DE MEDELLIN,publica,gov,MEDELLÍN,ANTIOQUIA,NO APLICA,ACTIVA
ALCALDIA DE MEDELLIN CIENCIA TECNOLOGIA E INNOVACION,False,,,,,,,
ALCALDIA DE MEDELLIN DISTRITO,False,,,,,,,
ALCALDIA DE MEDELLIN DISTRITO DE CIENCIA TECNOLOGIA E INNOVACION,False,,,,,,,
ALCALDIA DE MENTERIA,False,,,,,,,
ALCALDIA DE MM VILLA DEL ROSARIO,False,,,,,,,
ALCALDIA DE MODQUERA,False,,,,,,,
ALCALDIA DE MON,False,,,,,,,
ALCALDIA DE MONERIA,False,,,,,,,
ALCALDIA DE MONSTERIA,False,,,,,,,
ALCALDIA DE MONT,False,,,,,,,
ALCALDIA DE MONTER,False,,,,,,,
ALCALDIA DE MONTERA,False,,,,,,,
ALCALDIA DE MONTERIA,True,ALCALDIA DE MONTERIA,publica,gov,MONTERÍA,CÓRDOBA,NO APLICA,ACTIVA
ALCALDIA DE MONTERIA SECRETARIA DE TRANSITO Y TRANSPORTE,False,,,,,,,
ALCALDIA DE MONTERIA SECRETARIA DE TRANSITO Y TRANSPORTES,False,,,,,,,
ALCALDIA DE MONTERIA SECRETARIA DE TRANSITO Y TRASPORTE,False,,,,,,,
ALCALDIA DE MONTERIA SECRETARIA DE TRANSPORTE Y TRANSITO,False,,,,,,,
ALCALDIA DE MOS,False,,,,,,,
ALCALDIA DE MOSQUERA,False,,,,,,,
ALCALDIA DE MOSQUERA CAMPO,False,,,,,,,
ALCALDIA DE MOSQUERA CAUTO,False,,,,,,,
ALCALDIA DE MOSUERA,False,,,,,,,
ALCALDIA DE MOTERIA,False,,,,,,,
ALCALDIA DE MOVILIDAD,False,,,,,,,
ALCALDIA DE MOVILIDAD DE ACACIAS,False,,,,,,,
ALCALDIA DE MP,False,,,,,,,
ALCALDIA DE MQSQUERA,False,,,,,,,
ALCALDIA DE MUNICIIO,False,,,,,,,
ALCALDIA DE MUNICIPAL DE BARRANQUILLA,False,,,,,,,
ALCALDIA DE MUNICIPAL DE ESPINAL,False,,,,,,,
ALCALDIA DE MUNICIPAL DE GIRON,False,,,,,,,
ALCALDIA DE MUNICIPAL DE IBAGUE,False,,,,,,,
ALCALDIA DE MUNICIPAL DE PUERTO COLOMBIA,False,,,,,,,
ALCALDIA DE MUNICIPAL DE TURBACO,False,,,,,,,
ALCALDIA DE MUNICIPAL DE YOPAL,False,,,,,,,
ALCALDIA DE MUNICIPAL GIRON,False,,,,,,,
ALCALDIA DE MUNICIPIO DE BECERRIL,False,,,,,,,
ALCALDIA DE MUNICIPIO DE BECERRIL SECRETARIA DE HACIENDA MUNICIPAL,False,,,,,,,
ALCALDIA DE MUNICIPIO DE CURUMANI,False,,,,,,,
ALCALDIA DE MUNICIPIO DE VALLEDUPAR SECRETARIA DE TRANSITO Y TRANSPORTE,False,,,,,,,
ALCALDIA DE N,False,,,,,,,
ALCALDIA DE N VILLA DEL ROSARIO,False,,,,,,,
ALCALDIA DE NAIVA,False,,,,,,,
ALCALDIA DE NEGRO,False,,,,,,,
ALCALDIA DE NEIA,False,,,,,,,
ALCALDIA DE NEIVA,True,ALCALDIA DE NEIVA,publica,gov,NEIVA,HUILA,NO APLICA,ACTIVA
ALCALDIA DE NEIVA CAJA AGRARIA EN LIQUIDACION,False,,,,,,,
ALCALDIA DE NELVA,False,,,,,,,
ALCALDIA DE NERVA,False,,,,,,,
ALCALDIA DE NEVA,False,,,,,,,
ALCALDIA DE NEVIA,False,,,,,,,
ALCALDIA DE NIEVA,False,,,,,,,
ALCALDIA DE NIT,False,,,,,,,
ALCALDIA DE NOIVA,False,,,,,,,
ALCALDIA DE O 6,False,,,,,,,
ALCALDIA DE OFICIO,False,,,,,,,
ALCALDIA DE OROCUE,True,ALCALDIA DE OROCUE,publica,gov,OROCUÉ,CASANARE,NO APLICA,ACTIVA
ALCALDIA DE ORTIFIE,False,,,,,,,
ALCALDIA DE PAIPA,True,ALCALDIA DE PAIPA,publica,gov,PAIPA,BOYACÁ,NO APLICA,ACTIVA
ALCALDIA DE PAIPA BOYACA,False,,,,,,,
ALCALDIA DE PALERMO HUILA,False,,,,,,,
ALCALDIA DE PALMEIRA,False,,,,,,,
ALCALDIA DE PALMIR,False,,,,,,,
ALCALDIA DE PALMIRA,True,ALCALDIA DE PALMIRA,publica,gov,PALMIRA,VALLE DEL CAUCA,NO APLICA,ACTIVA
ALCALDIA DE PALMIRA VALLE,False,,,,,,,
ALCALDIA DE PAMPLONA,True,ALCALDIA DE PAMPLONA,publica,gov,PAMPLONA,NORTE DE SANTANDER,NO APLICA,ACTIVA
ALCALDIA DE PAMPLONA NORTE DE DE SANTANDER,False,,,,,,,
ALCALDIA DE PAMPLONA NORTE DE SANTANDER,False,,,,,,,
ALCALDIA DE PAMPLONA PAMPLONA ES MAS,False,,,,,,,
ALCALDIA DE PASTO,True,ALCALDIA DE PASTO,publica,gov,PASTO,NARIÑO,NO APLICA,ACTIVA
ALCALDIA DE PAZ DE APIORO,False,,,,,,,
ALCALDIA DE PAZ DE ARIPORO,True,ALCALDIA DE PAZ DE ARIPORO,publica,gov,PAZ DE ARIPORO,CASANARE,NO APLICA,ACTIVA
ALCALDIA DE PAZ DE ARIPORO CASANARE,False,,,,,,,
ALCALDIA DE PAZ DE ARPORO CASANARE,False,,,,,,,
ALCALDIA DE PEIDECUESTA,False,,,,,,,
ALCALDIA DE PENSILVANIA,True,ALCALDIA DE PENSILVANIA,publica,gov,PENSILVANIA,CALDAS,NO APLICA,ACTIVA
ALCALDIA DE PEREIRA,True,ALCALDIA DE PEREIRA,publica,gov,PEREIRA,RISARALDA,NO APLICA,ACTIVA
ALCALDIA DE PERERIA,False,,,,,,,
ALCALDIA DE PIEDECUESTA,True,ALCALDIA DE PIEDECUESTA,publica,gov,PIEDECUESTA,SANTANDER,NO APLICA,ACTIVA
ALCALDIA DE PIEDECUESTA SANTANDER,False,,,,,,,
ALCALDIA DE PIEDECUESTA SECRETARIA DE HACIENDA,False,,,,,,,
ALCALDIA DE PIENDAMO TUNIA,False,,,,,,,
ALCALDIA DE PIJINO DEL CARMEN,True,ALCALDIA DE PIJIÑO DEL CARMEN,publica,gov,PIJIÑO DEL CARMEN,MAGDALENA,NO APLICA,ACTIVA
ALCALDIA DE PIORENCIA,False,,,,,,,
ALCALDIA DE PITAGUI,False,,,,,,,
ALCALDIA DE PLATO,True,ALCALDIA DE PLATO,publica,gov,PLATO,MAGDALENA,NO APLICA,ACTIVA
ALCALDIA DE PLATO MAGDALENA,False,,,,,,,
ALCALDIA DE PLORENCIA,False,,,,,,,
ALCALDIA DE POPAYAN,True,ALCALDIA DE POPAYAN,publica,gov,POPAYÁN,CAUCA,NO APLICA,ACTIVA
ALCALDIA DE PROCESO,False,,,,,,,
ALCALDIA DE PUEBLO NUEVO,True,ALCALDIA DE PUEBLO NUEVO,publica,gov,PUEBLO NUEVO,CÓRDOBA,NO APLICA,ACTIVA
ALCALDIA DE PUEBLOVIEJO,True,ALCALDIA DE PUEBLOVIEJO,publica,gov,PUEBLOVIEJO,MAGDALENA,NO APLICA,ACTIVA
ALCALDIA DE PUEBLOVIEJO DESPACHO DEL ALCALDE,False,,,,,,,
ALCALDIA DE PUERTO,False,,,,,,,
ALCALDIA DE PUERTO BOYACA,True,ALCALDIA DE PUERTO BOYACA,publica,gov,PUERTO BOYACÁ,BOYACÁ,NO APLICA,ACTIVA
ALCALDIA DE PUERTO BOYACA BOYACA,False,,,,,,,
ALCALDIA DE PUERTO COLOMBIA,True,ALCALDIA DE PUERTO COLOMBIA,publica,gov,PUERTO COLOMBIA,ATLÁNTICO,NO APLICA,ACTIVA
ALCALDIA DE PUERTO LOPEZ,True,ALCALDIA DE PUERTO LOPEZ,publica,gov,PUERTO LÓPEZ,META,NO APLICA,ACTIVA
ALCALDIA DE PUERTO SALGAR,True,ALCALDIA DE PUERTO SALGAR,publica,gov,PUERTO SALGAR,CUNDINAMARCA,NO APLICA,ACTIVA
ALCALDIA DE PURIFICACION,True,ALCALDIA DE PURIFICACION,publica,gov,PURIFICACIÓN,TOLIMA,NO APLICA,ACTIVA
ALCALDIA DE QUIRA,False,,,,,,,
ALCALDIA DE RADICADO,False,,,,,,,
ALCALDIA DE RANQUILLA,False,,,,,,,
ALCALDIA DE REMEDIOS,True,ALCALDIA DE REMEDIOS,publica,gov,REMEDIOS,ANTIOQUIA,NO APLICA,ACTIVA
ALCALDIA DE REVALLEDUPAR,False,,,,,,,
ALCALDIA DE RIONEGRA,False,,,,,,,
ALCALDIA DE RIONEGRO,False,,,,,,,
ALCALDIA DE RIONEGRO ANTIOQUIA,True,ALCALDIA DE RIONEGRO - ANTIOQUIA,publica,gov,RIONEGRO,ANTIOQUIA,NO APLICA,ACTIVA
ALCALDIA DE RIONEGRO DEPARTAMEMO DE AROUS,False,,,,,,,
ALCALDIA DE RIONEGRO DEPARTAMENTA DE ANTIOQUIA,False,,,,,,,
ALCALDIA DE RIONEGRO DEPARTAMENTO DE ANTIOQUIA,False,,,,,,,
ALCALDIA DE RISARALDA,False,,,,,,,
ALCALDIA DE ROSARIO,False,,,,,,,
ALCALDIA DE SABANA LARGA,False,,,,,,,
ALCALDIA DE SABANALARGA,False,,,,,,,
ALCALDIA DE SABANALARGA ATLANTICO,True,ALCALDIA DE SABANALARGA - ATLANTICO,publica,gov,SABANALARGA,ATLÁNTICO,NO APLICA,ACTIVA
ALCALDIA DE SABANAS DE SAN ANGEL MAGDALENA,False,,,,,,,
ALCALDIA DE SABANETA,True,ALCALDIA DE SABANETA,publica,gov,SABANETA,ANTIOQUIA,NO APLICA,ACTIVA
ALCALDIA DE SABANETA ANGIE,False,,,,,,,
ALCALDIA DE SALENTO,True,ALCALDIA DE SALENTO,publica,gov,SALENTO,QUINDÍO,NO APLICA,ACTIVA
ALCALDIA DE SAMPUES,True,ALCALDIA DE SAMPUES,publica,gov,SAMPUÉS,SUCRE,NO APLICA,ACTIVA
ALCALDIA DE SAMTAMARTA,False,,,,,,,
ALCALDIA DE SAN,False,,,,,,,
ALCALDIA DE SAN ALBERTO,True,ALCALDIA DE SAN ALBERTO,publica,gov,SAN ALBERTO,CESAR,NO APLICA,ACTIVA
ALCALDIA DE SAN BERNARDO DEL VIENTO,True,ALCALDIA DE SAN BERNARDO DEL VIENTO,publica,gov,SAN BERNARDO DEL VIENTO,CÓRDOBA,NO APLICA,ACTIVA
ALCALDIA DE SAN GIL,True,ALCALDIA DE SAN GIL,publica,gov,SAN GIL,SANTANDER,NO APLICA,ACTIVA
ALCALDIA DE SAN GIL SANTANDER,False,,,,,,,
ALCALDIA DE SAN JOSE BE CUCUTA,False,,,,,,,
ALCALDIA DE SAN JOSE CUCUTA,False,,,,,,,
ALCALDIA DE SAN JOSE DE CUCUTA,True,ALCALDIA DE SAN JOSE DE CUCUTA,publica,gov,SAN JOSÉ DE CÚCUTA,NORTE DE SANTANDER,NO APLICA,ACTIVA
ALCALDIA DE SAN JOSE DE CUCUTA SEPTIEMBRE DE 2023,False,,,,,,,
ALCALDIA DE SAN JOSE DE ICUCUTA,False,,,,,,,
ALCALDIA DE SAN JOSE DE SCUCUTA,False,,,,,,,
ALCALDIA DE SAN JOSE DECUCUTA,False,,,,,,,
ALCALDIA DE SAN MARCOS,False,,,,,,,
ALCALDIA DE SAN ROQUE,True,ALCALDIA DE SAN ROQUE,publica,gov,SAN ROQUE,ANTIOQUIA,NO APLICA,ACTIVA
ALCALDIA DE SAN VICENTE DE CHUCURI,False,,,,,,,
ALCALDIA DE SANJOSE DE CUCUTA,False,,,,,,,
ALCALDIA DE SANTA BARBARA,False,,,,,,,
ALCALDIA DE SANTA MAR,False,,,,,,,
ALCALDIA DE SANTA MARTA,False,,,,,,,
ALCALDIA DE SANTA MARTA M 68430 P,False,,,,,,,
ALCALDIA DE SANTA ROSA DE CABAL,True,ALCALDIA DE SANTA ROSA DE CABAL,publica,gov,SANTA ROSA DE CABAL,RISARALDA,NO APLICA,ACTIVA
ALCALDIA DE SANTAMARTA,False,,,,,,,
ALCALDIA DE SANTIAGO,True,ALCALDIA DE SANTIAGO,publica,gov,SANTIAGO,NORTE DE SANTANDER,NO APLICA,ACTIVA
ALCALDIA DE SANTIAGO DE CAL,False,,,,,,,
ALCALDIA DE SANTIAGO DE CALI,False,,,,,,,
ALCALDIA DE SANTIAGO DE CALI LINA MARIA ARIAS MORENO,False,,,,,,,
ALCALDIA DE SANTOS,False,,,,,,,
ALCALDIA DE SARAVENA,True,ALCALDIA DE SARAVENA,publica,gov,SARAVENA,ARAUCA,NO APLICA,ACTIVA
ALCALDIA DE SARRANQUILLA,False,,,,,,,
ALCALDIA DE SD,False,,,,,,,
ALCALDIA DE SECRETARIA,False,,,,,,,
ALCALDIA DE SIN,False,,,,,,,
ALCALDIA DE SINCE,False,,,,,,,
ALCALDIA DE SINCEELJO,False,,,,,,,
ALCALDIA DE SINCELEJO,True,ALCALDIA DE SINCELEJO,publica,gov,SINCELEJO,SUCRE,NO APLICA,ACTIVA
